project_id,object_id,product_id,in_time,out_time
3,6,6039,343,376
3,0,61,376,377
3,3,3061,376,377
3,26,57,356,377
3,1,1060,377,378
3,2,2060,377,378
3,7,61,377,379
3,11,3061,377,379
3,14,57,377,379
3,9,1060,378,380
3,10,2060,378,380
3,30,5034,337,380
3,31,56,375,380
3,8,61,379,381
3,12,3061,379,381
3,15,57,379,381
3,0,62,381,382
3,3,3062,381,382
3,22,5038,365,382
3,23,6038,365,382
3,26,58,361,382
3,1,1061,382,383
3,2,2061,382,383
3,5,5040,365,383
3,16,57,381,383
3,7,62,382,384
3,11,3062,382,384
3,17,58,382,384
3,9,1061,383,385
3,10,2061,383,385
3,6,6040,365,386
3,8,62,384,386
3,12,3062,384,386
3,0,63,386,387
3,3,3063,386,387
3,26,59,366,387
3,7,63,387,389
3,11,3063,387,389
3,17,59,387,389
3,28,58,384,389
3,8,63,389,391
3,12,3063,389,391
3,19,4035,363,391
3,20,58,389,391
3,0,64,391,392
3,3,3064,391,392
3,26,60,371,392
3,1,1062,392,393
3,2,2062,392,393
3,18,4037,368,393
3,7,64,392,394
3,11,3064,392,394
3,14,60,392,394
3,28,59,389,394
3,9,1062,393,395
3,10,2062,393,395
3,8,64,394,396
3,12,3064,394,396
3,15,60,394,396
3,19,4036,367,396
3,20,59,394,396
3,29,57,383,396
3,0,65,396,397
3,3,3065,396,397
3,26,61,381,397
3,1,1063,397,398
3,2,2063,397,398
3,16,60,396,398
3,18,4038,373,398
3,21,5033,373,398
3,24,57,396,398
3,27,4039,355,398
3,7,65,397,399
3,11,3065,397,399
3,14,61,397,399
3,9,1063,398,400
3,10,2063,398,400
3,13,4043,371,400
3,4,4045,366,401
3,8,65,399,401
3,12,3065,399,401
3,15,61,399,401
3,26,62,386,402
3,1,1064,402,403
3,2,2064,402,403
3,16,61,401,403
3,27,4040,360,403
3,29,60,398,403
3,30,5035,359,403
3,31,57,398,403
3,17,62,402,404
3,9,1064,403,405
3,10,2064,403,405
3,13,4044,376,405
3,21,5034,380,405
3,22,5039,376,405
3,23,6039,376,405
3,25,60,403,405
3,4,4046,376,406
3,5,5041,370,406
3,6,6041,370,406
3,0,66,406,407
3,3,3066,406,407
3,26,63,391,407
3,1,1065,407,408
3,2,2065,407,408
3,7,66,407,409
3,11,3066,407,409
3,17,63,407,409
3,28,62,404,409
3,9,1065,408,410
3,10,2065,408,410
3,30,5036,364,410
3,32,60,405,410
3,8,66,409,411
3,12,3066,409,411
3,19,4037,393,411
3,20,62,409,411
3,0,67,411,412
3,3,3067,411,412
3,22,5040,383,412
3,23,6040,386,412
3,26,64,396,412
3,1,1066,412,413
3,2,2066,412,413
3,5,5042,381,413
3,6,6042,381,413
3,18,4039,398,413
3,7,67,412,414
3,11,3067,412,414
3,14,64,412,414
3,28,63,409,414
3,9,1066,413,415
3,10,2066,413,415
3,8,67,414,416
3,12,3067,414,416
3,15,64,414,416
3,19,4038,398,416
3,20,63,414,416
3,29,61,403,416
3,0,68,416,417
3,3,3068,416,417
3,26,65,401,417
3,16,64,416,418
3,18,4040,403,418
3,21,5035,403,418
3,25,61,416,418
3,27,4041,370,418
3,7,68,417,419
3,11,3068,417,419
3,14,65,417,419
3,13,4045,401,420
3,4,4047,381,421
3,8,68,419,421
3,12,3068,419,421
3,15,65,419,421
3,0,69,421,422
3,3,3069,421,422
3,26,66,411,422
3,1,1067,422,423
3,2,2067,422,423
3,16,65,421,423
3,27,4042,375,423
3,29,64,418,423
3,30,5037,375,423
3,7,69,422,424
3,11,3069,422,424
3,17,66,422,424
3,9,1067,423,425
3,10,2067,423,425
3,13,4046,406,425
3,21,5036,410,425
3,22,5041,406,425
3,23,6041,406,425
3,24,64,423,425
3,4,4048,406,426
3,5,5043,388,426
3,6,6043,391,426
3,8,69,424,426
3,12,3069,424,426
3,1,1068,427,428
3,2,2068,427,428
3,28,66,424,429
3,0,70,426,430
3,3,3070,426,430
3,9,1068,428,430
3,10,2068,428,430
3,30,5038,382,430
3,31,64,425,430
3,32,61,418,430
3,19,4039,413,431
3,20,66,429,431
3,7,70,430,432
3,11,3070,430,432
3,22,5042,413,432
3,23,6042,413,432
3,26,67,416,432
3,1,1069,432,433
3,2,2069,432,433
3,5,5044,411,433
3,18,4041,418,433
3,8,70,432,434
3,12,3070,432,434
3,17,67,432,434
3,9,1069,433,435
3,10,2069,433,435
3,6,6044,411,436
3,29,65,423,436
3,0,71,436,437
3,3,3071,436,437
3,26,68,421,437
3,1,1070,437,438
3,2,2070,437,438
3,21,5037,423,438
3,24,65,436,438
3,7,71,437,439
3,11,3071,437,439
3,14,68,437,439
3,28,67,434,439
3,9,1070,438,440
3,10,2070,438,440
3,27,4043,400,440
3,8,71,439,441
3,12,3071,439,441
3,15,68,439,441
3,19,4040,418,441
3,20,67,439,441
3,0,72,441,442
3,3,3072,441,442
3,13,4047,421,442
3,26,69,426,442
3,1,1071,442,443
3,2,2071,442,443
3,4,4049,411,443
3,16,68,441,443
3,18,4042,423,443
3,30,5039,405,443
3,31,65,438,443
3,7,72,442,444
3,11,3072,442,444
3,14,69,442,444
3,9,1071,443,445
3,10,2071,443,445
3,22,5043,426,445
3,23,6043,426,445
3,5,5045,418,446
3,6,6045,418,446
3,8,72,444,446
3,12,3072,444,446
3,15,69,444,446
3,0,73,446,447
3,3,3073,446,447
3,26,70,434,447
3,16,69,446,448
3,27,4044,405,448
3,29,68,443,448
3,7,73,447,449
3,11,3073,447,449
3,17,70,447,449
3,13,4048,426,450
3,21,5038,430,450
3,25,68,448,450
3,4,4050,426,451
3,8,73,449,451
3,12,3073,449,451
3,0,74,451,452
3,3,3074,451,452
3,26,71,441,452
3,1,1072,452,453
3,2,2072,452,453
3,7,74,452,454
3,11,3074,452,454
3,17,71,452,454
3,28,70,449,454
3,9,1072,453,455
3,10,2072,453,455
3,30,5040,412,455
3,8,74,454,456
3,12,3074,454,456
3,19,4041,433,456
3,20,70,454,456
3,0,75,456,457
3,3,3075,456,457
3,22,5044,433,457
3,23,6044,436,457
3,1,1073,457,458
3,2,2073,457,458
3,5,5046,431,458
3,6,6046,431,458
3,18,4043,440,458
3,7,75,457,459
3,11,3075,457,459
3,28,71,454,459
3,9,1073,458,460
3,10,2073,458,460
3,19,4042,443,460
3,32,68,450,460
3,8,75,459,461
3,12,3075,459,461
3,20,71,459,461
3,29,69,448,461
3,18,4044,448,462
3,26,72,446,462
3,1,1074,462,463
3,2,2074,462,463
3,21,5039,443,463
3,25,69,461,463
3,27,4045,420,463
3,14,72,462,464
3,9,1074,463,465
3,10,2074,463,465
3,13,4049,443,465
3,4,4051,431,466
3,15,72,464,466
3,0,76,466,467
3,3,3076,466,467
3,26,73,451,467
3,1,1075,467,468
3,2,2075,467,468
3,16,72,466,468
3,27,4046,425,468
3,30,5041,425,468
3,32,69,463,468
3,7,76,467,469
3,11,3076,467,469
3,14,73,467,469
3,9,1075,468,470
3,10,2075,468,470
3,13,4050,451,470
3,22,5045,446,470
3,23,6045,446,470
3,4,4052,448,471
3,5,5047,438,471
3,6,6047,441,471
3,8,76,469,471
3,12,3076,469,471
3,15,73,469,471
3,0,77,471,472
3,3,3077,471,472
3,26,74,456,472
3,1,1076,472,473
3,2,2076,472,473
3,16,73,471,473
3,7,77,472,474
3,11,3077,472,474
3,17,74,472,474
3,9,1076,473,475
3,10,2076,473,475
3,8,77,474,476
3,12,3077,474,476
3,0,78,476,477
3,3,3078,476,477
3,26,75,461,477
3,7,78,477,479
3,11,3078,477,479
3,17,75,477,479
3,28,74,474,479
3,29,72,468,480
3,8,78,479,481
3,12,3078,479,481
3,19,4043,458,481
3,20,74,479,481
3,0,79,481,482
3,3,3079,481,482
3,21,5040,455,482
3,24,72,480,482
3,26,76,471,482
3,1,1077,482,483
3,2,2077,482,483
3,18,4045,463,483
3,7,79,482,484
3,11,3079,482,484
3,14,76,482,484
3,9,1077,483,485
3,10,2077,483,485
3,8,79,484,486
3,12,3079,484,486
3,15,76,484,486
3,29,73,473,486
3,0,80,486,487
3,3,3080,486,487
3,30,5042,432,487
3,1,1078,487,488
3,2,2078,487,488
3,16,76,486,488
3,21,5041,468,488
3,24,73,486,488
3,27,4047,442,488
3,7,80,487,489
3,11,3080,487,489
3,22,5046,458,489
3,23,6046,458,489
3,5,5048,451,490
3,9,1078,488,490
3,10,2078,488,490
3,13,4051,466,490
3,28,75,479,490
3,31,72,482,490
3,4,4053,456,491
3,6,6048,451,491
3,8,80,489,491
3,12,3080,489,491
3,19,4044,462,492
3,20,75,490,492
3,30,5043,445,492
3,1,1079,492,493
3,2,2079,492,493
3,18,4046,468,494
3,22,5047,471,494
3,23,6047,471,494
3,5,5049,463,495
3,9,1079,493,495
3,10,2079,493,495
3,31,73,488,495
3,6,6049,463,496
3,0,81,496,497
3,3,3081,496,497
3,26,77,476,497
3,29,76,488,497
3,1,1080,497,498
3,2,2080,497,498
3,7,81,497,499
3,11,3081,497,499
3,14,77,497,499
3,21,5042,487,499
3,25,76,497,499
3,27,4048,450,499
3,9,1080,498,500
3,10,2080,498,500
3,8,81,499,501
3,12,3081,499,501
3,13,4052,471,501
3,15,77,499,501
3,0,82,501,502
3,3,3082,501,502
3,4,4054,471,502
3,26,78,481,502
3,1,1081,502,503
3,16,77,501,503
3,2,2081,502,504
3,7,82,502,504
3,11,3082,502,504
3,17,78,502,504
3,30,5044,457,504
3,32,76,499,504
3,9,1081,503,505
3,8,82,504,506
3,10,2081,504,506
3,12,3082,504,506
3,22,5048,490,506
3,23,6048,491,506
3,0,83,506,507
3,3,3083,506,507
3,5,5050,476,507
3,6,6050,476,507
3,26,79,486,507
3,7,83,507,509
3,11,3083,507,509
3,17,79,507,509
3,28,78,504,509
3,8,83,509,511
3,12,3083,509,511
3,19,4045,483,511
3,20,78,509,511
3,0,84,511,512
3,3,3084,511,512
3,26,80,491,512
3,1,1082,512,513
3,2,2082,512,513
3,18,4047,488,513
3,7,84,512,514
3,11,3084,512,514
3,14,80,512,514
3,28,79,509,514
3,9,1082,513,515
3,10,2082,513,515
3,8,84,514,516
3,12,3084,514,516
3,15,80,514,516
3,19,4046,494,516
3,20,79,514,516
3,0,85,516,517
3,3,3085,516,517
3,26,81,501,517
3,1,1083,517,518
3,2,2083,517,518
3,16,80,516,518
3,18,4048,499,518
3,27,4049,465,518
3,7,85,517,519
3,11,3085,517,519
3,14,81,517,519
3,9,1083,518,520
3,10,2083,518,520
3,13,4053,491,520
3,4,4055,476,521
3,8,85,519,521
3,12,3085,519,521
3,15,81,519,521
3,26,82,506,522
3,1,1084,522,523
3,2,2084,522,523
3,16,81,521,523
3,27,4050,470,523
3,17,82,522,524
3,9,1084,523,525
3,10,2084,523,525
3,13,4054,502,525
3,29,77,503,525
3,4,4056,496,526
3,0,86,526,527
3,3,3086,526,527
3,21,5043,492,527
3,25,77,525,527
3,26,83,511,527
3,1,1085,527,528
3,2,2085,527,528
3,7,86,527,529
3,11,3086,527,529
3,17,83,527,529
3,28,82,524,529
3,9,1085,528,530
3,10,2085,528,530
3,29,80,518,530
3,8,86,529,531
3,12,3086,529,531
3,19,4047,513,531
3,20,82,529,531
3,0,87,531,532
3,3,3087,531,532
3,21,5044,504,532
3,24,80,530,532
3,30,5045,470,532
3,32,77,527,532
3,1,1086,532,533
3,2,2086,532,533
3,18,4049,518,533
3,7,87,532,534
3,11,3087,532,534
3,22,5049,495,534
3,23,6049,496,534
3,28,83,529,534
3,5,5051,495,535
3,6,6051,496,535
3,9,1086,533,535
3,10,2086,533,535
3,8,87,534,536
3,12,3087,534,536
3,19,4048,518,536
3,20,83,534,536
3,29,81,523,536
3,0,88,536,537
3,3,3088,536,537
3,30,5046,489,537
3,31,80,532,537
3,18,4050,523,538
3,21,5045,532,538
3,24,81,536,538
3,27,4051,490,538
3,7,88,537,539
3,11,3088,537,539
3,22,5050,507,539
3,23,6050,507,539
3,5,5052,500,540
3,6,6052,501,540
3,13,4055,521,540
3,4,4057,507,541
3,26,84,516,541
3,0,89,541,542
3,3,3089,541,542
3,30,5047,494,542
3,1,1087,542,543
3,2,2087,542,543
3,8,88,539,543
3,12,3088,539,543
3,14,84,541,543
3,27,4052,501,543
3,7,89,542,544
3,11,3089,542,544
3,22,5051,535,544
3,23,6051,535,544
3,5,5053,512,545
3,6,6053,512,545
3,9,1087,543,545
3,10,2087,543,545
3,13,4056,526,545
3,15,84,543,545
3,4,4058,526,546
3,26,85,521,546
3,0,90,546,547
3,3,3090,546,547
3,16,84,545,547
3,1,1088,547,548
3,2,2088,547,548
3,8,89,544,548
3,12,3089,544,548
3,14,85,546,548
3,7,90,547,549
3,11,3090,547,549
3,9,1088,548,550
3,10,2088,548,550
3,15,85,548,550
3,31,81,538,550
3,26,86,531,551
3,16,85,550,552
3,29,84,547,552
3,1,1089,552,553
3,2,2089,552,553
3,8,90,549,553
3,12,3090,549,553
3,17,86,551,553
3,21,5046,537,554
3,25,84,552,554
3,9,1089,553,555
3,10,2089,553,555
3,26,87,536,556
3,0,91,556,557
3,3,3091,556,557
3,1,1090,557,558
3,2,2090,557,558
3,17,87,556,558
3,28,86,553,558
3,7,91,557,559
3,11,3091,557,559
3,30,5048,506,559
3,32,84,554,559
3,9,1090,558,560
3,10,2090,558,560
3,19,4049,533,560
3,20,86,558,560
3,8,91,559,561
3,12,3091,559,561
3,23,6052,540,561
3,26,88,543,561
3,0,92,561,562
3,3,3092,561,562
3,6,6054,540,562
3,18,4051,538,562
3,22,5052,540,562
3,5,5054,540,563
3,14,88,561,563
3,28,87,558,563
3,1,1091,562,564
3,2,2091,562,564
3,7,92,562,564
3,11,3092,562,564
3,15,88,563,565
3,19,4050,538,565
3,20,87,563,565
3,29,85,552,565
3,8,92,564,566
3,9,1091,564,566
3,10,2091,564,566
3,12,3092,564,566
3,26,89,548,566
3,0,93,566,567
3,3,3093,566,567
3,16,88,565,567
3,18,4052,543,567
3,21,5047,542,567
3,25,85,565,567
3,27,4053,520,567
3,14,89,566,568
3,7,93,567,569
3,11,3093,567,569
3,13,4057,541,569
3,4,4059,531,570
3,15,89,568,570
3,8,93,569,571
3,12,3093,569,571
3,26,90,553,571
3,0,94,571,572
3,3,3094,571,572
3,16,89,570,572
3,27,4054,525,572
3,29,88,567,572
3,30,5049,534,572
3,1,1092,572,573
3,2,2092,572,573
3,17,90,571,573
3,7,94,572,574
3,11,3094,572,574
3,13,4058,546,574
3,21,5048,559,574
3,22,5053,545,574
3,23,6053,545,574
3,24,88,572,574
3,4,4060,546,575
3,5,5055,545,575
3,6,6055,545,575
3,9,1092,573,575
3,10,2092,573,575
3,8,94,574,576
3,12,3094,574,576
3,26,91,561,576
3,0,95,576,577
3,1,1093,577,578
3,2,2093,577,578
3,17,91,576,578
3,28,90,573,578
3,3,3095,576,579
3,7,95,577,579
3,30,5050,539,579
3,9,1093,578,580
3,10,2093,578,580
3,19,4051,562,580
3,20,90,578,580
3,22,5054,563,580
3,23,6054,562,580
3,31,88,574,580
3,32,85,567,580
3,5,5056,550,581
3,6,6056,550,581
3,8,95,579,581
3,11,3095,579,581
3,26,92,566,581
3,18,4053,567,582
3,1,1094,582,583
3,2,2094,582,583
3,12,3095,581,583
3,14,92,581,583
3,28,91,578,583
3,19,4052,567,584
3,9,1094,583,585
3,10,2094,583,585
3,15,92,583,585
3,20,91,583,585
3,29,89,572,585
3,18,4054,572,586
3,0,96,586,587
3,3,3096,586,587
3,16,92,585,587
3,21,5049,572,587
3,24,89,585,587
3,27,4055,540,587
3,1,1095,587,588
3,2,2095,587,588
3,7,96,587,589
3,11,3096,587,589
3,13,4059,570,589
3,4,4061,551,590
3,9,1095,588,590
3,10,2095,588,590
3,8,96,589,591
3,12,3096,589,591
3,26,93,571,591
3,0,97,591,592
3,3,3097,591,592
3,27,4056,545,592
3,29,92,587,592
3,30,5051,544,592
3,31,89,587,592
3,1,1096,592,593
3,2,2096,592,593
3,14,93,591,593
3,7,97,592,594
3,11,3097,592,594
3,13,4060,575,594
3,21,5050,579,594
3,22,5055,575,594
3,23,6055,575,594
3,25,92,592,594
3,4,4062,575,595
3,5,5057,568,595
3,6,6057,567,595
3,9,1096,593,595
3,10,2096,593,595
3,15,93,593,595
3,8,97,594,596
3,12,3097,594,596
3,26,94,576,596
3,0,98,596,597
3,3,3098,596,597
3,16,93,595,597
3,17,94,596,598
3,7,98,597,599
3,11,3098,597,599
3,30,5052,562,599
3,32,92,594,599
3,8,98,599,601
3,12,3098,599,601
3,22,5056,581,601
3,23,6056,581,601
3,26,95,581,601
3,0,99,601,602
3,3,3099,601,602
3,5,5058,580,602
3,6,6058,580,602
3,1,1097,602,603
3,2,2097,602,603
3,17,95,601,603
3,7,99,602,604
3,11,3099,602,604
3,9,1097,603,605
3,10,2097,603,605
3,8,99,604,606
3,12,3099,604,606
3,26,96,591,606
3,0,100,606,607
3,3,3100,606,607
3,1,1098,607,608
3,2,2098,607,608
3,14,96,606,608
3,7,100,607,609
3,11,3100,607,609
3,9,1098,608,610
3,10,2098,608,610
3,15,96,608,610
3,28,94,598,610
3,8,100,609,611
3,12,3100,609,611
3,26,97,596,611
3,16,96,610,612
3,19,4053,582,612
3,20,94,610,612
3,1,1099,612,613
3,2,2099,612,613
3,14,97,611,613
3,18,4055,587,614
3,19,4054,586,614
3,9,1099,613,615
3,10,2099,613,615
3,15,97,613,615
3,28,95,603,615
3,18,4056,592,616
3,19,4055,614,616
3,0,101,616,617
3,3,3101,616,617
3,16,97,615,617
3,20,95,615,617
3,29,93,597,617
3,1,1100,617,618
3,2,2100,617,618
3,7,101,617,619
3,11,3101,617,619
3,21,5051,592,619
3,25,93,617,619
3,27,4057,569,619
3,9,1100,618,620
3,10,2100,618,620
3,8,101,619,621
3,12,3101,619,621
3,13,4061,590,621
3,18,4057,619,621
3,26,98,601,621
3,0,102,621,622
3,3,3102,621,622
3,4,4063,580,622
3,29,96,612,622
3,1,1101,622,623
3,2,2101,622,623
3,17,98,621,623
3,7,102,622,624
3,11,3102,622,624
3,21,5052,599,624
3,24,96,622,624
3,27,4058,574,624
3,30,5053,574,624
3,32,93,619,624
3,9,1101,623,625
3,10,2101,623,625
3,8,102,624,626
3,12,3102,624,626
3,13,4062,595,626
3,22,5057,595,626
3,23,6057,595,626
3,26,99,606,626
3,0,103,626,627
3,3,3103,626,627
3,4,4064,595,627
3,5,5059,586,627
3,6,6059,586,627
3,17,99,626,628
3,28,98,623,628
3,7,103,627,629
3,11,3103,627,629
3,27,4059,589,629
3,30,5054,580,629
3,31,96,624,629
3,20,98,628,630
3,22,5058,602,630
3,23,6058,602,630
3,5,5060,600,631
3,6,6060,600,631
3,8,103,629,631
3,12,3103,629,631
3,13,4063,622,631
3,26,100,611,631
3,0,104,631,632
3,3,3104,631,632
3,4,4065,600,632
3,19,4056,616,632
3,1,1102,632,633
3,2,2102,632,633
3,14,100,631,633
3,28,99,628,633
3,7,104,632,634
3,11,3104,632,634
3,18,4058,624,634
3,19,4057,621,634
3,9,1102,633,635
3,10,2102,633,635
3,15,100,633,635
3,20,99,633,635
3,29,97,617,635
3,8,104,634,636
3,12,3104,634,636
3,18,4059,629,636
3,26,101,621,636
3,0,105,636,637
3,3,3105,636,637
3,16,100,635,637
3,21,5053,624,637
3,24,97,635,637
3,1,1103,637,638
3,2,2103,637,638
3,14,101,636,638
3,7,105,637,639
3,11,3105,637,639
3,27,4060,594,639
3,9,1103,638,640
3,10,2103,638,640
3,15,101,638,640
3,8,105,639,641
3,12,3105,639,641
3,13,4064,627,641
3,26,102,626,641
3,16,101,640,642
3,29,100,637,642
3,30,5055,594,642
3,31,97,637,642
3,1,1104,642,643
3,2,2104,642,643
3,4,4066,627,643
3,17,102,641,643
3,21,5054,629,644
3,22,5059,627,644
3,23,6059,627,644
3,25,100,642,644
3,27,4061,621,644
3,5,5061,607,645
3,6,6061,607,645
3,9,1104,643,645
3,10,2104,643,645
3,13,4065,632,646
3,0,106,646,647
3,3,3106,646,647
3,4,4067,632,647
3,1,1105,647,648
3,2,2105,647,648
3,28,102,643,648
3,7,106,647,649
3,11,3106,647,649
3,30,5056,601,649
3,32,100,644,649
3,9,1105,648,650
3,10,2105,648,650
3,19,4058,634,650
3,20,102,648,650
3,8,106,649,651
3,12,3106,649,651
3,22,5060,631,651
3,23,6060,631,651
3,26,103,631,651
3,0,107,651,652
3,3,3107,651,652
3,5,5062,632,652
3,6,6062,632,652
3,18,4060,639,652
3,17,103,651,653
3,1,1106,652,654
3,2,2106,652,654
3,7,107,652,654
3,11,3107,652,654
3,29,101,642,655
3,8,107,654,656
3,9,1106,654,656
3,10,2106,654,656
3,12,3107,654,656
3,26,104,636,656
3,0,108,656,657
3,3,3108,656,657
3,21,5055,642,657
3,25,101,655,657
3,27,4062,626,657
3,14,104,656,658
3,28,103,653,658
3,7,108,657,659
3,11,3108,657,659
3,13,4066,643,659
3,4,4068,637,660
3,15,104,658,660
3,19,4059,636,660
3,20,103,658,660
3,8,108,659,661
3,12,3108,659,661
3,26,105,641,661
3,0,109,661,662
3,3,3109,661,662
3,16,104,660,662
3,18,4061,644,662
3,30,5057,626,662
3,1,1107,662,663
3,2,2107,662,663
3,14,105,661,663
3,7,109,662,664
3,11,3109,662,664
3,22,5061,645,664
3,23,6061,645,664
3,5,5063,642,665
3,6,6063,642,665
3,9,1107,663,665
3,10,2107,663,665
3,15,105,663,665
3,8,109,664,666
3,12,3109,664,666
3,26,106,651,666
3,0,110,666,667
3,3,3110,666,667
3,16,105,665,667
3,27,4063,631,667
3,29,104,662,667
3,1,1108,667,668
3,2,2108,667,668
3,17,106,666,668
3,7,110,667,669
3,11,3110,667,669
3,13,4067,647,669
3,21,5056,649,669
3,24,104,667,669
3,4,4069,648,670
3,9,1108,668,670
3,10,2108,668,670
3,32,101,657,670
3,8,110,669,671
3,12,3110,669,671
3,26,107,656,671
3,1,1109,672,673
3,2,2109,672,673
3,17,107,671,673
3,28,106,668,673
3,30,5058,630,674
3,31,104,669,674
3,9,1109,673,675
3,10,2109,673,675
3,19,4060,652,675
3,20,106,673,675
3,22,5062,652,676
3,23,6062,652,676
3,0,111,676,677
3,3,3111,676,677
3,6,6064,650,677
3,18,4062,657,677
3,19,4061,662,677
3,1,1110,677,678
3,2,2110,677,678
3,28,107,673,678
3,7,111,677,679
3,11,3111,677,679
3,18,4063,667,679
3,19,4062,677,679
3,9,1110,678,680
3,10,2110,678,680
3,20,107,678,680
3,29,105,667,680
3,5,5064,650,681
3,8,111,679,681
3,12,3111,679,681
3,26,108,661,681
3,0,112,681,682
3,3,3112,681,682
3,21,5057,662,682
3,24,105,680,682
3,1,1111,682,683
3,2,2111,682,683
3,14,108,681,683
3,27,4064,641,683
3,7,112,682,684
3,11,3112,682,684
3,9,1111,683,685
3,10,2111,683,685
3,15,108,683,685
3,18,4064,683,685
3,8,112,684,686
3,12,3112,684,686
3,26,109,666,686
3,0,113,686,687
3,3,3113,686,687
3,13,4068,660,687
3,16,108,685,687
3,30,5059,644,687
3,31,105,682,687
3,4,4070,658,688
3,14,109,686,688
3,27,4065,646,688
3,7,113,687,689
3,11,3113,687,689
3,13,4069,670,689
3,22,5063,665,689
3,23,6063,665,689
3,4,4071,665,690
3,5,5065,657,690
3,6,6065,657,690
3,15,109,688,690
3,8,113,689,691
3,12,3113,689,691
3,26,110,671,691
3,0,114,691,692
3,3,3114,691,692
3,16,109,690,692
3,29,108,687,692
3,1,1112,692,693
3,2,2112,692,693
3,17,110,691,693
3,27,4066,659,693
3,7,114,692,694
3,11,3114,692,694
3,21,5058,674,694
3,25,108,692,694
3,9,1112,693,695
3,10,2112,693,695
3,13,4070,688,695
3,4,4072,675,696
3,8,114,694,696
3,12,3114,694,696
3,26,111,681,696
3,0,115,696,697
3,3,3115,696,697
3,1,1113,697,698
3,2,2113,697,698
3,17,111,696,698
3,7,115,697,699
3,11,3115,697,699
3,30,5060,651,699
3,9,1113,698,700
3,10,2113,698,700
3,28,110,693,700
3,32,108,694,700
3,8,115,699,701
3,12,3115,699,701
3,22,5064,681,701
3,23,6064,677,701
3,26,112,686,701
3,5,5066,670,702
3,6,6066,670,702
3,19,4063,679,702
3,20,110,700,702
3,1,1114,702,703
3,2,2114,702,703
3,14,112,701,703
3,18,4065,688,704
3,9,1114,703,705
3,10,2114,703,705
3,15,112,703,705
3,28,111,698,705
3,0,116,706,707
3,3,3116,706,707
3,16,112,705,707
3,19,4064,685,707
3,20,111,705,707
3,1,1115,707,708
3,2,2115,707,708
3,7,116,707,709
3,11,3116,707,709
3,18,4066,693,709
3,27,4067,669,709
3,29,109,692,709
3,9,1115,708,710
3,10,2115,708,710
3,8,116,709,711
3,12,3116,709,711
3,13,4071,690,711
3,21,5059,687,711
3,25,109,709,711
3,26,113,691,711
3,0,117,711,712
3,3,3117,711,712
3,4,4073,693,712
3,14,113,711,713
3,1,1116,712,714
3,2,2116,712,714
3,7,117,712,714
3,11,3117,712,714
3,27,4068,687,714
3,29,112,707,714
3,15,113,713,715
3,21,5060,699,715
3,8,117,714,716
3,9,1116,714,716
3,10,2116,714,716
3,12,3117,714,716
3,13,4072,696,716
3,24,112,714,716
3,26,114,696,716
3,30,5061,664,716
3,32,109,711,716
3,0,118,716,717
3,3,3118,716,717
3,4,4074,698,717
3,16,113,715,717
3,17,114,716,718
3,22,5065,690,718
3,23,6065,690,718
3,5,5067,686,719
3,6,6067,682,719
3,7,118,717,719
3,11,3118,717,719
3,8,118,719,721
3,12,3118,719,721
3,26,115,701,721
3,30,5062,676,721
3,0,119,721,722
3,3,3119,721,722
3,1,1117,722,723
3,2,2117,722,723
3,17,115,721,723
3,22,5066,702,723
3,23,6066,702,723
3,28,114,718,723
3,5,5068,695,724
3,7,119,722,724
3,11,3119,722,724
3,9,1117,723,725
3,10,2117,723,725
3,19,4065,704,725
3,20,114,723,725
3,8,119,724,726
3,12,3119,724,726
3,26,116,711,726
3,0,120,726,727
3,3,3120,726,727
3,18,4067,709,727
3,1,1118,727,728
3,2,2118,727,728
3,14,116,726,728
3,28,115,723,728
3,7,120,727,729
3,11,3120,727,729
3,9,1118,728,730
3,10,2118,728,730
3,15,116,728,730
3,19,4066,709,730
3,20,115,728,730
3,29,113,717,730
3,31,112,716,730
3,6,6068,695,731
3,8,120,729,731
3,12,3120,729,731
3,26,117,716,731
3,16,116,730,732
3,18,4068,714,732
3,21,5061,716,732
3,24,113,730,732
3,27,4069,689,732
3,1,1119,732,733
3,2,2119,732,733
3,14,117,731,733
3,13,4073,712,734
3,4,4075,708,735
3,9,1119,733,735
3,10,2119,733,735
3,15,117,733,735
3,0,121,736,737
3,3,3121,736,737
3,16,117,735,737
3,27,4070,695,737
3,29,116,732,737
3,30,5063,689,737
3,31,113,732,737
3,1,1120,737,738
3,2,2120,737,738
3,7,121,737,739
3,11,3121,737,739
3,13,4074,717,739
3,21,5062,721,739
3,22,5067,719,739
3,23,6067,719,739
3,25,116,737,739
3,4,4076,717,740
3,5,5069,707,740
3,6,6069,707,740
3,9,1120,738,740
3,10,2120,738,740
3,8,121,739,741
3,12,3121,739,741
3,26,118,721,741
3,0,122,741,742
3,3,3122,741,742
3,17,118,741,743
3,1,1121,742,744
3,2,2121,742,744
3,7,122,742,744
3,11,3122,742,744
3,30,5064,701,744
3,32,116,739,744
3,8,122,744,746
3,9,1121,744,746
3,10,2121,744,746
3,12,3122,744,746
3,23,6068,731,746
3,26,119,726,746
3,0,123,746,747
3,3,3123,746,747
3,6,6070,724,747
3,22,5068,724,747
3,5,5070,724,748
3,17,119,746,748
3,7,123,747,749
3,11,3123,747,749
3,8,123,749,751
3,12,3123,749,751
3,26,120,731,751
3,0,124,751,752
3,3,3124,751,752
3,1,1122,752,753
3,2,2122,752,753
3,14,120,751,753
3,7,124,752,754
3,11,3124,752,754
